idJob,idUser,HasCandidated,DateRecord,computeLifeTime,nbrFoisOccupe,nbrFoisPosteClic,nbrFoisPosteLike,nbrFoisPosteComment,nbrFoisPosteCandid,computedExpDiff,computeCorrespDipl,computeCorrespTags,computeCorrespLangs,PageSubscribed,TotBusPostsLikedByUser,TotBusPostsCommByUser,TotPageVisitsByUser,likes,saves,clicks,applications,comments,totLikes,totJobSaves,totJobClicks,totApplications,totComments,totFollowers,totBusPageVisits
113,2275,0,2/1/2019,3,0,1,0,0,0,0.004716981,1,0,0,1,0,0,3,0.000903342,0,0.438121048,0.002258356,0,0.004283674,0,1,0.020466445,0.004759638,0.393548387,0.068705674
41,2275,0,2/1/2019,6,0,1,0,0,0,0.004716981,1,0,0,0,0,0,1,0,0,0.177604021,0.000279252,0,0,0,1,0.001572327,0,0.25210084,0.157615894
51,2275,0,2/1/2019,12,0,1,0,0,0,-0.000814332,1,0,0,0,0,0,1,0,0,0.367888748,0,0,0.005,0,1,0.0025,0,1.739130435,0.054373522
13,2275,0,2/1/2019,12,0,1,0,0,0,-0.000814332,1,0,0,0,0,0,1,0.000856164,0,0.046232877,0,0.002568493,0.005722461,0,1,0.012875536,0.018597997,1.352941176,0.108556833
146,401,0,2/1/2019,7,0,1,0,0,0,-0.001851852,0,0,0,0,0,0,1,0.000764526,0,0.093272171,0,0,0.008196721,0,1,0,0,0.461538462,0.096296296
135,1162,0,2/1/2019,24,0,4,0,0,0,-0.005555556,1,0,84,0,0,0,1,0.000444247,0,0.074189249,0.000444247,0,0.003527337,0,0.998236332,0.008818342,0.003527337,0.296296296,0.087096774
142,1,0,2/1/2019,17,0,75,0,0,1,0.000643915,2,0,90,1,0,0,2,0.00062422,0,0.101123596,0,0,0.00621118,0,1,0,0,0.4,0.085227273
144,358,0,2/1/2019,16,0,6,2,0,0,0.00212766,2,1,60,1,0,0,1,0.000588235,0,0.174117647,0.005294118,0,0.003378378,0,1,0.030405405,0,1.27027027,0.111111111
81,358,0,2/1/2019,29,0,1,1,0,0,-0.014285714,3,0,70,1,1,0,1,0.000939408,0,0.032879286,0,0,0.028776978,0,1,0,0,0.619047619,0.13125
142,358,0,2/1/2019,17,0,2,0,0,0,-0.001030928,1,1,90,1,0,0,1,0.00062422,0,0.101123596,0,0,0.00621118,0,1,0,0,0.4,0.085227273
150,358,0,2/1/2019,11,0,6,2,0,0,-0.014285714,0,0,15,1,1,0,4,0.000542005,0,0.07696477,0,0,0.007042254,0,0.992957746,0,0,0.277777778,0.113207547
150,0,0,2/1/2019,11,0,0,0,0,0,-0.001851852,0,0,0,0,0,0,0,0.000542005,0,0.07696477,0,0,0.007042254,0,0.992957746,0,0,0.277777778,0.113207547
149,0,0,2/1/2019,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0.000516262,0,0.074341766,0.000516262,0,0.004899559,0,0.999510044,0.020578148,0.005389515,0.172307692,0.137420719
149,2277,0,2/1/2019,10,0,1,0,0,0,1,0,0,0,0,0,0,2,0.000516262,0,0.074341766,0.000516262,0,0.004899559,0,0.999510044,0.020578148,0.005389515,0.172307692,0.137420719
149,924,0,2/1/2019,10,0,1,0,0,0,0.01010101,2,0,90,1,0,0,1,0.000516262,0,0.074341766,0.000516262,0,0.004899559,0,0.999510044,0.020578148,0.005389515,0.172307692,0.137420719
148,2305,1,2/1/2019,15,2,8,0,0,2,-0.0041841,1,0,66,0,0,0,7,0.001073537,0,0.096081589,0.000536769,0,0.011173184,0,1,0.005586592,0,0.4,0.052910053
144,2014,0,2/1/2019,16,0,1,0,0,0,1,0,0,0,0,0,0,1,0.000588235,0,0.174117647,0.005294118,0,0.003378378,0,1,0.030405405,0,1.27027027,0.111111111
146,2014,0,2/1/2019,7,0,3,0,0,0,-0.001851852,0,0,0,0,0,0,3,0.000764526,0,0.093272171,0,0,0.008196721,0,1,0,0,0.461538462,0.096296296
144,2305,1,2/1/2019,16,2,8,0,0,2,0.000832639,2,0,66,0,0,0,1,0.000588235,0,0.174117647,0.005294118,0,0.003378378,0,1,0.030405405,0,1.27027027,0.111111111
109,2305,1,2/1/2019,7,0,1,0,0,1,0.001512859,1,0,66,0,0,0,1,0,0,0.065584416,0.001298701,0,0,0,1,0.03314121,0,0.405405405,0.096354167
143,1142,0,2/1/2019,17,0,5,0,0,0,-0.000712251,0,0,0,0,0,0,25,0.000597372,0,0.089605735,0.000597372,0,0.005163511,0,0.99827883,0.008605852,0,0.197183099,0.10906298
150,1142,0,2/1/2019,11,0,39,0,0,0,-0.001984127,0,0,0,0,0,0,6,0.000542005,0,0.07696477,0,0,0.007042254,0,0.992957746,0,0,0.277777778,0.113207547
149,1142,0,2/1/2019,10,0,4,0,0,0,0.027777778,0,0,0,0,0,0,20,0.000516262,0,0.074341766,0.000516262,0,0.004899559,0,0.999510044,0.020578148,0.005389515,0.172307692,0.137420719
148,1142,0,2/1/2019,15,0,39,0,0,0,-0.000712251,0,0,0,0,0,0,7,0.001073537,0,0.096081589,0.000536769,0,0.011173184,0,1,0.005586592,0,0.4,0.052910053
135,1142,0,2/1/2019,24,0,39,0,0,0,-0.006944444,0,0,0,0,0,0,4,0.000444247,0,0.074189249,0.000444247,0,0.003527337,0,0.998236332,0.008818342,0.003527337,0.296296296,0.087096774
138,1142,0,2/1/2019,23,0,4,0,0,0,-0.006944444,0,0,0,0,0,0,4,0.000696864,0,0.112891986,0.000696864,0,0.00617284,0,1,0.00617284,0,0.235294118,0.094972067
131,1142,0,2/1/2019,28,0,4,0,0,0,0.027777778,0,0,0,0,0,0,1,0.000807103,0,0.077078289,0.000403551,0,0.009836066,0,1,0.013114754,0,0.470588235,0.100591716
133,1142,0,2/1/2019,24,0,1,0,0,0,-0.006944444,0,0,0,0,0,0,4,0.000486618,0,0.078345499,0.000486618,0,0.003527337,0,0.998236332,0.008818342,0.003527337,0.296296296,0.087096774
136,1142,0,2/1/2019,23,0,3,0,0,0,0.027777778,0,0,0,0,0,0,26,0.000412541,0,0.150990099,0.004950495,0.000825083,0.005074786,0,1,0.022702991,0.005876068,0.269360269,0.136929461
134,1142,0,2/1/2019,24,0,1,0,0,0,-0.006944444,0,0,0,0,0,0,4,0,0,0.056906615,0,0,0.003527337,0,0.998236332,0.008818342,0.003527337,0.296296296,0.087096774
147,464,0,2/1/2019,15,0,2,0,0,0,0.003508772,2,0,58,0,0,0,1,0,0,0.105993066,0.002476474,0,0.004283674,0,1,0.020466445,0.004759638,0.393548387,0.068705674
149,464,0,2/1/2019,10,0,17,0,0,1,0.003508772,2,2,78,0,1,0,39,0.000516262,0,0.074341766,0.000516262,0,0.004899559,0,0.999510044,0.020578148,0.005389515,0.172307692,0.137420719
134,464,0,2/1/2019,24,0,3,0,0,0,0.00952381,2,0,78,0,0,0,1,0,0,0.056906615,0,0,0.003527337,0,0.998236332,0.008818342,0.003527337,0.296296296,0.087096774
130,464,0,2/1/2019,29,0,1,0,0,0,0.003508772,2,0,78,0,0,0,1,0.000416146,0,0.047440699,0.001248439,0,0.009836066,0,1,0.013114754,0,0.470588235,0.100591716
112,464,0,2/1/2019,5,0,2,0,0,0,0.003508772,2,0,33,0,0,0,1,0,0,0.103010033,0.004013378,0,0,0,1,0.03314121,0,0.405405405,0.096354167
142,456,0,2/1/2019,17,0,1,0,0,0,-0.001051525,0,0,97,0,0,0,1,0.00062422,0,0.101123596,0,0,0.00621118,0,1,0,0,0.4,0.085227273
144,456,0,2/1/2019,16,0,1,0,0,0,0.00204499,1,0,67,0,0,0,1,0.000588235,0,0.174117647,0.005294118,0,0.003378378,0,1,0.030405405,0,1.27027027,0.111111111
136,2309,0,2/1/2019,23,0,2,0,0,0,1,0,0,0,0,0,0,2,0.000412541,0,0.150990099,0.004950495,0.000825083,0.005074786,0,1,0.022702991,0.005876068,0.269360269,0.136929461
145,2308,0,2/1/2019,15,1,2,0,0,0,0.2,0,1,0,0,0,0,2,0.000665336,0,0.091151031,0,0,0.005995415,0,0.999823664,0.019573268,0.006348087,0.281144781,0.094888179
154,4,0,2/1/2019,10,0,2,0,0,0,0.0004329,1,1,60,0,1,0,30,0.00054615,0,0.083560896,0.001092299,0,0.005163511,0,0.99827883,0.008605852,0,0.197183099,0.10906298
154,0,0,2/1/2019,10,0,0,0,0,0,-0.001851852,0,0,0,0,0,0,0,0.00054615,0,0.083560896,0.001092299,0,0.005163511,0,0.99827883,0.008605852,0,0.197183099,0.10906298
32,1142,0,2/1/2019,18,1,2,0,0,0,0.027777778,0,0,0,0,0,0,18,0.000647249,0,0.267098166,0.002373247,0.000431499,0.005995415,0,0.999823664,0.019573268,0.006348087,0.281144781,0.094888179
139,1963,0,2/1/2019,20,0,2,0,0,0,0.016393443,0,0,0,0,0,0,10,0.001395349,0,0.119534884,0.003255814,0,0.005995415,0,0.999823664,0.019573268,0.006348087,0.281144781,0.094888179
151,1963,0,2/1/2019,11,0,2,0,0,0,0.016393443,0,0,0,0,0,0,2,0.000520833,0,0.084895833,0.0015625,0,0.004899559,0,0.999510044,0.020578148,0.005389515,0.172307692,0.137420719
134,1963,0,2/1/2019,24,0,1,0,0,0,-0.008403361,0,0,0,0,0,0,1,0,0,0.056906615,0,0,0.003527337,0,0.998236332,0.008818342,0.003527337,0.296296296,0.087096774
139,1543,0,2/1/2019,20,0,4,0,0,0,1,1,1,36,1,0,0,3,0.001395349,0,0.119534884,0.003255814,0,0.005995415,0,0.999823664,0.019573268,0.006348087,0.281144781,0.094888179
139,2312,1,2/1/2019,20,0,8,0,0,1,0.022727273,2,0,37,1,0,0,12,0.001395349,0,0.119534884,0.003255814,0,0.005995415,0,0.999823664,0.019573268,0.006348087,0.281144781,0.094888179
139,2311,1,2/1/2019,20,0,4,1,0,1,0.004694836,2,0,67,0,1,0,5,0.001395349,0,0.119534884,0.003255814,0,0.005995415,0,0.999823664,0.019573268,0.006348087,0.281144781,0.094888179
154,2313,0,2/1/2019,10,0,1,0,0,0,0.011111111,0,0,0,0,0,0,1,0.00054615,0,0.083560896,0.001092299,0,0.005163511,0,0.99827883,0.008605852,0,0.197183099,0.10906298
147,2314,0,2/1/2019,15,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.105993066,0.002476474,0,0.004283674,0,1,0.020466445,0.004759638,0.393548387,0.068705674
119,2313,0,2/1/2019,2,0,1,0,0,0,0.011111111,0,0,0,0,0,0,1,0,0,0.090981013,0.001582278,0,0.001042391,0,1,0.004951355,0.000347464,0.268722467,0.037944003
136,2315,0,2/1/2019,23,0,1,0,0,0,1,0,0,0,0,0,0,1,0.000412541,0,0.150990099,0.004950495,0.000825083,0.005074786,0,1,0.022702991,0.005876068,0.269360269,0.136929461
154,78,0,2/1/2019,10,0,1,0,0,0,-0.002717391,1,0,30,0,0,0,2,0.00054615,0,0.083560896,0.001092299,0,0.005163511,0,0.99827883,0.008605852,0,0.197183099,0.10906298
143,78,0,2/1/2019,17,0,1,0,0,0,-0.000788644,1,0,30,0,0,0,2,0.000597372,0,0.089605735,0.000597372,0,0.005163511,0,0.99827883,0.008605852,0,0.197183099,0.10906298
151,78,0,2/1/2019,11,0,1,0,0,0,0.005813953,1,0,30,0,0,0,1,0.000520833,0,0.084895833,0.0015625,0,0.004899559,0,0.999510044,0.020578148,0.005389515,0.172307692,0.137420719
135,78,0,2/1/2019,24,0,1,0,0,0,-0.125,0,0,30,0,0,0,1,0.000444247,0,0.074189249,0.000444247,0,0.003527337,0,0.998236332,0.008818342,0.003527337,0.296296296,0.087096774
136,78,0,2/1/2019,23,0,2,0,0,0,0.005813953,1,0,30,0,0,0,3,0.000412541,0,0.150990099,0.004950495,0.000825083,0.005074786,0,1,0.022702991,0.005876068,0.269360269,0.136929461
139,2316,0,2/1/2019,20,0,2,0,0,0,1,0,0,0,0,0,0,2,0.001395349,0,0.119534884,0.003255814,0,0.005995415,0,0.999823664,0.019573268,0.006348087,0.281144781,0.094888179
129,2318,0,2/1/2019,2,0,2,0,0,0,-0.001851852,0,0,0,0,0,0,2,0,0,0.042714571,0,0,0.001042391,0,1,0.004951355,0.000347464,0.268722467,0.037944003
131,1328,0,2/1/2019,28,0,1,0,0,0,1,0,0,0,0,0,0,1,0.000807103,0,0.077078289,0.000403551,0,0.009836066,0,1,0.013114754,0,0.470588235,0.100591716
146,1981,0,2/1/2019,7,0,1,0,0,0,-0.001851852,0,0,0,0,0,0,1,0.000764526,0,0.093272171,0,0,0.008196721,0,1,0,0,0.461538462,0.096296296
139,2320,0,2/1/2019,20,0,1,0,0,0,1,1,0,60,0,0,0,1,0.001395349,0,0.119534884,0.003255814,0,0.005995415,0,0.999823664,0.019573268,0.006348087,0.281144781,0.094888179
150,1668,0,2/1/2019,11,0,18,0,0,0,-0.004310345,1,0,14,1,0,0,1,0.000542005,0,0.07696477,0,0,0.007042254,0,0.992957746,0,0,0.277777778,0.113207547
128,1668,0,2/1/2019,2,0,18,0,0,0,-0.004310345,1,3,54,1,0,0,4,0.000350263,0,0.196497373,0.000700525,0,0.001042391,0,1,0.004951355,0.000347464,0.268722467,0.037944003
119,1694,1,2/1/2019,2,0,20,0,0,3,0.001197605,2,0,40,1,0,0,20,0,0,0.090981013,0.001582278,0,0.001042391,0,1,0.004951355,0.000347464,0.268722467,0.037944003
151,0,0,2/1/2019,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0.000520833,0,0.084895833,0.0015625,0,0.004899559,0,0.999510044,0.020578148,0.005389515,0.172307692,0.137420719
110,344,0,2/1/2019,6,0,1,0,0,0,1,0,0,0,0,0,1,28,0.000543774,0,0.171832518,0.00435019,0,0.005074786,0,1,0.022702991,0.005876068,0.269360269,0.136929461
110,2322,1,2/1/2019,6,0,6,0,0,1,0.002173913,1,1,56,0,0,0,7,0.000543774,0,0.171832518,0.00435019,0,0.005074786,0,1,0.022702991,0.005876068,0.269360269,0.136929461
141,2323,0,2/1/2019,18,0,1,0,0,0,0.002136752,0,0,54,1,0,0,25,0,0,0.093681917,0.002723312,0,0.005074786,0,1,0.022702991,0.005876068,0.269360269,0.136929461
110,2323,1,2/1/2019,6,0,23,0,0,1,0.002136752,1,4,54,1,0,0,25,0.000543774,0,0.171832518,0.00435019,0,0.005074786,0,1,0.022702991,0.005876068,0.269360269,0.136929461
136,2323,0,2/1/2019,23,0,1,0,0,0,0.002136752,1,0,34,1,0,0,25,0.000412541,0,0.150990099,0.004950495,0.000825083,0.005074786,0,1,0.022702991,0.005876068,0.269360269,0.136929461
144,36,0,2/1/2019,16,0,2,0,0,0,0.000894454,0,0,0,1,0,0,1,0.000588235,0,0.174117647,0.005294118,0,0.003378378,0,1,0.030405405,0,1.27027027,0.111111111
150,36,0,2/1/2019,11,0,2,0,0,0,0.001730104,0,0,0,0,0,0,1,0.000542005,0,0.07696477,0,0,0.007042254,0,0.992957746,0,0,0.277777778,0.113207547
149,401,0,2/1/2019,10,0,13,1,0,0,1,0,0,0,0,1,0,48,0.000516262,0,0.074341766,0.000516262,0,0.004899559,0,0.999510044,0.020578148,0.005389515,0.172307692,0.137420719
155,0,0,2/1/2019,9,0,0,0,0,0,-0.001851852,0,0,0,0,0,0,0,0.00192123,0,0.122958694,0.00192123,0.000960615,0.004405286,0,1,0.015418502,0.002202643,0.095238095,0.122093023
136,2040,0,2/1/2019,23,0,1,0,0,0,1,0,0,0,0,0,0,1,0.000412541,0,0.150990099,0.004950495,0.000825083,0.005074786,0,1,0.022702991,0.005876068,0.269360269,0.136929461
88,2040,0,2/1/2019,29,0,1,0,0,0,-0.005555556,0,0,0,0,0,0,1,0.000377358,0,0.136226415,0.002264151,0,0.004135649,0,0.99917287,0.008271299,0,0.323529412,0.053291536
149,2327,0,2/1/2019,10,0,1,0,0,0,1,1,0,0,0,0,0,1,0.000516262,0,0.074341766,0.000516262,0,0.004899559,0,0.999510044,0.020578148,0.005389515,0.172307692,0.137420719
155,4,0,2/1/2019,9,0,5,1,0,0,0.0004329,0,0,60,0,1,0,7,0.00192123,0,0.122958694,0.00192123,0.000960615,0.004405286,0,1,0.015418502,0.002202643,0.095238095,0.122093023
32,344,0,2/1/2019,18,0,3,0,0,0,1,0,0,0,0,0,0,5,0.000647249,0,0.267098166,0.002373247,0.000431499,0.005995415,0,0.999823664,0.019573268,0.006348087,0.281144781,0.094888179
141,2330,1,2/1/2019,18,0,5,0,0,1,0.004926108,2,0,73,1,0,0,6,0,0,0.093681917,0.002723312,0,0.005074786,0,1,0.022702991,0.005876068,0.269360269,0.136929461
155,2284,0,2/1/2019,9,0,6,0,0,0,-0.001851852,0,0,0,0,0,0,9,0.00192123,0,0.122958694,0.00192123,0.000960615,0.004405286,0,1,0.015418502,0.002202643,0.095238095,0.122093023
39,2284,0,2/1/2019,18,0,4,0,0,0,-0.000694444,0,0,0,0,0,0,1,0.000793021,0,0.325138779,0.002775575,0.001387787,0.002888504,0,1,0.008087811,0.004043905,0.376237624,0.055131004
110,2332,1,2/1/2019,6,0,6,0,0,1,0.007407407,1,0,54,1,0,0,8,0.000543774,0,0.171832518,0.00435019,0,0.005074786,0,1,0.022702991,0.005876068,0.269360269,0.136929461
147,621,0,2/1/2019,15,0,2,0,0,0,0.006666667,2,0,64,0,0,0,4,0,0,0.105993066,0.002476474,0,0.004283674,0,1,0.020466445,0.004759638,0.393548387,0.068705674
146,621,0,2/1/2019,7,0,3,1,0,1,-0.002564103,2,0,14,0,0,0,1,0.000764526,0,0.093272171,0,0,0.008196721,0,1,0,0,0.461538462,0.096296296
155,1963,0,2/1/2019,9,0,2,0,0,0,-0.002087683,0,0,0,0,0,0,3,0.00192123,0,0.122958694,0.00192123,0.000960615,0.004405286,0,1,0.015418502,0.002202643,0.095238095,0.122093023
108,2335,0,2/1/2019,7,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0.087265676,0.004524887,0,0,0,1,0.03314121,0,0.405405405,0.096354167
149,1543,0,2/1/2019,10,0,2,0,0,0,1,1,1,36,1,0,0,2,0.000516262,0,0.074341766,0.000516262,0,0.004899559,0,0.999510044,0.020578148,0.005389515,0.172307692,0.137420719
146,1543,0,2/1/2019,7,0,4,0,0,0,-0.001851852,1,0,6,0,0,0,1,0.000764526,0,0.093272171,0,0,0.008196721,0,1,0,0,0.461538462,0.096296296
3,1543,0,2/1/2019,20,0,4,0,0,0,1,1,1,21,1,0,0,3,0.002610966,0,0.119060052,0.001044386,0.000522193,0.005995415,0,0.999823664,0.019573268,0.006348087,0.281144781,0.094888179
136,1543,0,2/1/2019,23,0,1,0,0,0,1,1,0,21,0,0,0,1,0.000412541,0,0.150990099,0.004950495,0.000825083,0.005074786,0,1,0.022702991,0.005876068,0.269360269,0.136929461
136,423,0,2/1/2019,23,0,2,0,0,0,1,0,0,0,0,0,0,2,0.000412541,0,0.150990099,0.004950495,0.000825083,0.005074786,0,1,0.022702991,0.005876068,0.269360269,0.136929461
151,2337,0,2/1/2019,11,0,1,0,0,0,1,0,0,0,0,0,0,1,0.000520833,0,0.084895833,0.0015625,0,0.004899559,0,0.999510044,0.020578148,0.005389515,0.172307692,0.137420719
147,238,1,2/1/2019,15,0,2,0,0,1,1,1,0,72,0,0,0,2,0,0,0.105993066,0.002476474,0,0.004283674,0,1,0.020466445,0.004759638,0.393548387,0.068705674
157,0,0,2/1/2019,9,0,0,0,0,0,-0.001851852,0,0,0,0,0,0,0,0,0,0.061462815,0.001229256,0,0.004405286,0,1,0.015418502,0.002202643,0.095238095,0.122093023
158,0,0,2/1/2019,9,0,0,0,0,0,-0.001851852,0,0,0,0,0,0,0,0,0,0.08726838,0.001793186,0,0.004405286,0,1,0.015418502,0.002202643,0.095238095,0.122093023
112,588,0,2/1/2019,5,0,2,0,0,0,1,1,0,28,0,0,0,2,0,0,0.103010033,0.004013378,0,0,0,1,0.03314121,0,0.405405405,0.096354167
114,588,0,2/1/2019,3,0,2,0,0,0,1,1,0,48,0,0,0,2,0.000735835,0,0.075791023,0.00147167,0,0.004283674,0,1,0.020466445,0.004759638,0.393548387,0.068705674
157,2284,0,2/1/2019,9,0,4,0,0,0,-0.001851852,0,0,0,0,0,0,9,0,0,0.061462815,0.001229256,0,0.004405286,0,1,0.015418502,0.002202643,0.095238095,0.122093023
158,2284,0,2/1/2019,9,0,6,0,0,0,-0.001851852,0,0,0,0,0,0,9,0,0,0.08726838,0.001793186,0,0.004405286,0,1,0.015418502,0.002202643,0.095238095,0.122093023
147,2347,1,2/1/2019,15,0,4,0,0,1,0.002053388,1,0,57,0,0,0,4,0,0,0.105993066,0.002476474,0,0.004283674,0,1,0.020466445,0.004759638,0.393548387,0.068705674
149,1145,1,2/1/2019,10,0,1,0,0,1,0.006993007,1,0,90,0,0,0,4,0.000516262,0,0.074341766,0.000516262,0,0.004899559,0,0.999510044,0.020578148,0.005389515,0.172307692,0.137420719
140,1145,0,2/1/2019,20,0,4,0,0,0,0.006993007,0,0,15,0,0,0,1,0.001507538,0,0.129648241,0.00201005,0,0.011673152,0,1,0.015564202,0,0.206896552,0.101398601
142,1145,0,2/1/2019,17,0,1,0,0,0,-0.00077101,0,0,90,0,0,0,1,0.00062422,0,0.101123596,0,0,0.00621118,0,1,0,0,0.4,0.085227273
148,1145,0,2/1/2019,15,1,11,0,0,0,-0.00077101,0,0,65,0,0,0,2,0.001073537,0,0.096081589,0.000536769,0,0.011173184,0,1,0.005586592,0,0.4,0.052910053
144,2350,0,2/1/2019,16,0,1,0,0,0,1,0,0,0,0,0,0,2,0.000588235,0,0.174117647,0.005294118,0,0.003378378,0,1,0.030405405,0,1.27027027,0.111111111
155,2354,0,2/1/2019,9,0,2,0,0,0,-0.001851852,1,0,55,0,0,0,2,0.00192123,0,0.122958694,0.00192123,0.000960615,0.004405286,0,1,0.015418502,0.002202643,0.095238095,0.122093023
151,2354,0,2/1/2019,11,0,3,0,0,0,1,1,0,55,0,0,0,4,0.000520833,0,0.084895833,0.0015625,0,0.004899559,0,0.999510044,0.020578148,0.005389515,0.172307692,0.137420719
149,2354,0,2/1/2019,10,0,1,0,0,0,1,1,0,85,0,0,0,4,0.000516262,0,0.074341766,0.000516262,0,0.004899559,0,0.999510044,0.020578148,0.005389515,0.172307692,0.137420719
158,2354,0,2/1/2019,9,0,2,0,0,0,-0.001851852,1,0,55,0,0,0,2,0,0,0.08726838,0.001793186,0,0.004405286,0,1,0.015418502,0.002202643,0.095238095,0.122093023
145,2354,0,2/1/2019,15,0,1,0,0,0,1,0,0,55,0,0,0,1,0.000665336,0,0.091151031,0,0,0.005995415,0,0.999823664,0.019573268,0.006348087,0.281144781,0.094888179
136,344,0,2/1/2019,23,0,6,0,0,0,1,0,0,0,0,0,1,28,0.000412541,0,0.150990099,0.004950495,0.000825083,0.005074786,0,1,0.022702991,0.005876068,0.269360269,0.136929461
151,2248,1,2/1/2019,11,0,3,0,0,2,0.004255319,2,0,71,1,0,0,3,0.000520833,0,0.084895833,0.0015625,0,0.004899559,0,0.999510044,0.020578148,0.005389515,0.172307692,0.137420719
129,2248,0,2/1/2019,2,0,1,0,0,0,-0.003278689,1,2,71,1,0,0,1,0,0,0.042714571,0,0,0.001042391,0,1,0.004951355,0.000347464,0.268722467,0.037944003
130,2248,1,2/1/2019,29,0,1,0,0,1,0.004255319,1,0,76,0,0,0,1,0.000416146,0,0.047440699,0.001248439,0,0.009836066,0,1,0.013114754,0,0.470588235,0.100591716
115,2248,0,2/1/2019,1,0,1,0,0,0,0.004255319,2,0,71,1,0,0,6,0.00074239,0,0.086859688,0.006681514,0.00074239,0.004283674,0,1,0.020466445,0.004759638,0.393548387,0.068705674
112,2248,1,2/1/2019,5,0,5,0,0,2,0.004255319,1,0,46,1,0,0,1,0,0,0.103010033,0.004013378,0,0,0,1,0.03314121,0,0.405405405,0.096354167
144,2358,0,2/1/2019,16,0,3,0,0,0,1,0,0,0,0,0,0,1,0.000588235,0,0.174117647,0.005294118,0,0.003378378,0,1,0.030405405,0,1.27027027,0.111111111
135,2358,0,2/1/2019,24,0,3,0,0,0,-0.005555556,0,0,0,0,0,0,1,0.000444247,0,0.074189249,0.000444247,0,0.003527337,0,0.998236332,0.008818342,0.003527337,0.296296296,0.087096774
139,2358,0,2/1/2019,20,0,1,0,0,0,1,0,0,0,0,0,0,1,0.001395349,0,0.119534884,0.003255814,0,0.005995415,0,0.999823664,0.019573268,0.006348087,0.281144781,0.094888179
122,2358,0,2/1/2019,2,0,3,0,0,0,-0.001851852,0,0,0,0,0,0,1,0,0,0.03425656,0,0,0.001042391,0,1,0.004951355,0.000347464,0.268722467,0.037944003
158,2361,0,2/1/2019,9,0,1,0,0,0,-0.001851852,0,0,0,0,0,0,1,0,0,0.08726838,0.001793186,0,0.004405286,0,1,0.015418502,0.002202643,0.095238095,0.122093023
142,2361,0,2/1/2019,17,0,2,0,0,0,-0.000694444,0,0,0,0,0,0,2,0.00062422,0,0.101123596,0,0,0.00621118,0,1,0,0,0.4,0.085227273
155,1,0,2/1/2019,9,0,11,0,0,0,0.000407664,3,0,60,1,0,0,45,0.00192123,0,0.122958694,0.00192123,0.000960615,0.004405286,0,1,0.015418502,0.002202643,0.095238095,0.122093023
140,2017,0,2/1/2019,20,1,1,0,0,0,0.000644745,0,0,0,0,0,0,1,0.001507538,0,0.129648241,0.00201005,0,0.011673152,0,1,0.015564202,0,0.206896552,0.101398601
147,2364,0,2/1/2019,15,0,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0.105993066,0.002476474,0,0.004283674,0,1,0.020466445,0.004759638,0.393548387,0.068705674
155,2364,0,2/1/2019,9,0,1,0,0,0,-0.001851852,0,0,0,0,0,0,1,0.00192123,0,0.122958694,0.00192123,0.000960615,0.004405286,0,1,0.015418502,0.002202643,0.095238095,0.122093023
148,2364,0,2/1/2019,15,0,2,0,0,0,-0.000694444,0,0,0,0,0,0,1,0.001073537,0,0.096081589,0.000536769,0,0.011173184,0,1,0.005586592,0,0.4,0.052910053
154,2364,0,2/1/2019,10,0,1,0,0,0,-0.001851852,0,0,0,1,0,0,2,0.00054615,0,0.083560896,0.001092299,0,0.005163511,0,0.99827883,0.008605852,0,0.197183099,0.10906298
132,2364,0,2/1/2019,28,0,2,0,0,0,-0.000694444,0,0,0,1,0,0,2,0.000394789,0,0.082510857,0.000789578,0,0.005163511,0,0.99827883,0.008605852,0,0.197183099,0.10906298
113,2364,0,2/1/2019,3,0,1,0,0,0,1,0,0,0,1,0,0,2,0.000903342,0,0.438121048,0.002258356,0,0.004283674,0,1,0.020466445,0.004759638,0.393548387,0.068705674
150,2365,0,2/1/2019,11,0,2,1,0,0,-0.002298851,0,0,13,0,0,0,1,0.000542005,0,0.07696477,0,0,0.007042254,0,0.992957746,0,0,0.277777778,0.113207547
149,1,0,2/1/2019,10,0,12,0,1,0,0.000334113,2,0,90,1,0,1,58,0.000516262,0,0.074341766,0.000516262,0,0.004899559,0,0.999510044,0.020578148,0.005389515,0.172307692,0.137420719
151,1,0,2/1/2019,11,0,12,0,0,0,0.000334113,2,0,60,1,0,1,58,0.000520833,0,0.084895833,0.0015625,0,0.004899559,0,0.999510044,0.020578148,0.005389515,0.172307692,0.137420719
144,2365,0,2/1/2019,16,0,2,1,0,0,0.00952381,1,1,48,0,0,0,1,0.000588235,0,0.174117647,0.005294118,0,0.003378378,0,1,0.030405405,0,1.27027027,0.111111111
150,1,0,2/1/2019,11,0,194,0,1,0,0.000407664,1,0,15,1,0,0,8,0.000542005,0,0.07696477,0,0,0.007042254,0,0.992957746,0,0,0.277777778,0.113207547
154,1,0,2/1/2019,10,0,11,0,0,0,0.000407664,3,0,60,0,0,0,62,0.00054615,0,0.083560896,0.001092299,0,0.005163511,0,0.99827883,0.008605852,0,0.197183099,0.10906298
